Order to Trade Ratio,Hit Ratio,Cancel to Trade Ratio,Commitment %,Zero-crossing %,Average Trade Size,Outstanding Volume,Trade Asymmetry,Aggression Asymmetry,Volume Asymmetry,Flat position despite of insignificant activity,Number of clients,Aggression,Speed of execution of trades,Net Profit,Score,Anomaly_Label
1286.1458,3763.691,10.2892,97.8857,210.07,48113.8907,2706,0.7037,0.1685,14.5293,0,42140,0.6719,5397.6314,102254.7272,-0.031346437,-1
1569.5008,568.4548,42.1503,99.9598,330.6978,33764.9687,9462,3.503,0.5648,28.9463,1,28594,0.4296,8897.0223,113416.8472,-0.004703205,-1
1552.0667,4006.1701,244.1031,54.1122,222.1743,1106.7337,8979,1.0468,0.7372,63.4603,0,17141,0.0882,8027.6473,77327.0756,-0.009436075,-1
1803.9024,202.4756,32.2689,89.6794,298.9737,46178.7067,1507,2.3134,0.1305,86.8162,0,31451,0.0564,2898.3897,25477.7179,-0.03562269,-1
51.5764,1815.8573,211.5525,90.2418,147.211,9863.9257,1717,3.6612,0.7275,24.2435,1,18116,0.3294,7796.5226,91821.9503,-0.015890641,-1
1044.7233,3197.7519,215.1734,44.0379,184.4106,41733.8054,4339,3.3474,0.6019,70.624,1,37296,0.432,1984.7792,57536.072,0.026032535403747614,1
429.7338,1285.8441,199.8163,90.202,307.3686,33494.1154,4154,3.3579,0.567,94.3217,1,13602,0.3408,600.237,47091.5507,0.011592488505743126,1
3381.5006,2165.3684,210.6547,57.9191,397.8767,22257.5784,6958,1.264,0.4701,17.5489,1,894,0.1907,5439.003,116492.2777,-0.021588401,-1
2565.2657,2419.9817,150.4825,40.0712,242.8777,16571.5728,9586,4.645,0.1584,94.7718,1,9708,0.2889,4215.8745,62946.51,-0.025723385,-1
828.1817,286.6419,12.6115,21.3734,370.0309,38410.8491,7264,4.2531,0.0314,39.9082,1,2705,0.5443,8452.7858,77076.692,-0.055914985,-1
1223.6049,1932.9763,247.1184,64.0818,8.5456,30748.0224,7670,0.0514,0.0299,85.362,1,28133,0.2577,8829.2608,139930.2411,-0.073381954,-1
967.445,1151.1344,20.5346,32.9262,377.2474,36365.8573,1393,0.9155,0.8965,30.0852,0,26210,0.3935,346.9488,156171.6205,-0.02057356,-1
1500.9467,1075.2476,11.7733,8.3202,339.7184,14697.9291,7182,1.6369,0.4845,56.4391,1,31584,0.1148,4936.0301,29702.6758,-0.010549341,-1
690.2896,1694.1003,196.9231,44.9405,9.4294,23713.8014,2502,4.0629,0.4832,63.6323,0,18388,0.8376,4298.0493,124435.9768,0.017692845,1
2866.0255,1248.5466,135.4746,69.4236,201.8957,35283.1027,3674,0.8448,0.4571,66.891,1,42303,0.087,4239.3632,75544.9207,-0.010375297,-1
3522.1001,4028.4956,149.0881,72.41,245.547,34998.7353,7944,0.4038,0.2212,50.651,0,36636,0.0263,4345.3776,46880.5925,-0.010947643,-1
3233.2153,926.5391,0.6861,2.0497,303.6773,26017.3645,9159,4.0289,0.0398,39.7471,0,34652,0.6969,3082.4858,141590.9616,-0.037612937,-1
3.9122,99.7393,204.4136,91.8766,151.7608,9082.2701,9378,4.3095,0.8312,9.3891,0,23052,0.1784,7005.7071,27393.4768,-0.047693414,-1
1297.4627,2552.884,242.9538,52.6745,202.9221,37692.767,1714,3.5429,0.5624,91.8362,1,22017,0.6151,7500.5815,65306.5537,0.015384388375360936,1
1208.6766,1190.233,9.3141,71.4431,383.4119,56133.7693,6999,0.5129,0.1665,73.5659,1,41951,0.852,8815.0502,93140.0028,-0.077616023,-1
3163.8801,2070.4255,276.0781,81.9688,331.2348,8529.8066,8052,1.3157,0.1834,69.0438,1,776,0.7749,3539.3736,159120.8928,-0.013355766,-1
3812.9625,1170.9209,65.18,77.847,251.5594,25114.0954,2842,0.8916,0.2815,4.6372,1,8878,0.377,5590.9074,140737.9703,0.00076541,1
3281.2589,1826.36,133.9254,53.5963,181.3906,25887.5955,3081,2.0542,0.8043,65.7853,1,12768,0.2283,6351.1016,141741.7488,0.035410245015919994,1
365.9585,2048.0966,222.9374,19.7426,392.4683,9995.9401,2558,1.3269,0.102,58.5471,0,1344,0.716,5027.6825,47619.2573,-0.038497227,-1
2141.3822,3958.0861,70.3402,47.1245,65.4007,21248.9102,9249,3.1484,0.1631,2.4238,1,33548,0.7182,4327.8179,164305.3328,-0.011491308,-1
3185.8535,2845.8331,71.7121,85.0907,148.9578,9697.0034,1368,4.171,0.4295,35.6276,0,33012,0.9563,8379.6121,49281.7586,-0.034607975,-1
1473.7082,2037.2531,40.2456,28.4879,132.7012,48418.0627,6911,0.35,0.1999,39.9975,1,7833,0.1082,7646.1985,11145.063,-0.027604408,-1
2594.6342,2319.5783,228.5326,62.6367,130.0982,27471.0096,6504,1.1932,0.0118,97.1695,0,9851,0.5453,8757.9228,42153.6827,-0.037115528,-1
820.3204,868.15,202.8825,80.1919,122.6018,30890.4731,7619,3.4137,0.3743,48.364,0,9916,0.8162,6084.5033,17210.3019,0.020581174,1
439.9524,1889.8225,234.9389,57.3424,369.3813,31210.3148,3763,0.2328,0.075,0.2854,1,16626,0.3825,5818.0655,122200.3825,-0.018473011,-1
225.6991,935.3063,211.7794,61.85,298.6103,52981.6662,1739,1.0314,0.6724,77.351,1,10254,0.4756,5145.0833,92040.0638,0.015193880903003998,1
2392.5511,3963.3064,209.851,13.1136,83.2726,12082.0704,5839,1.6948,0.9424,41.2651,1,17794,0.0647,878.1698,25231.4984,-0.057257691,-1
490.8587,1034.3137,37.4971,3.379,103.1298,51269.7982,2235,2.0743,0.0135,64.1985,1,38444,0.1044,5545.3851,131496.0141,-0.067471227,-1
1375.4937,3521.7327,290.7027,11.021,324.6822,11983.2717,5010,2.8729,0.691,60.2332,0,22007,0.1275,6169.7812,121660.5469,-0.012446544,-1
975.3632,3101.7455,141.0464,13.8424,195.8521,21890.1117,5449,4.6615,0.796,56.0729,1,27198,0.3844,3672.9901,30432.308,-0.006803334,-1
3352.1219,3627.8163,212.4738,13.5361,206.7956,16149.7904,2486,0.9135,0.2435,6.0987,1,43877,0.7361,453.2171,32771.058,-0.048294176,-1
1371.1952,357.4206,208.7614,30.719,132.4284,1090.1788,2320,4.5647,0.0807,10.8581,1,37890,0.1758,5547.1032,131602.8032,-0.051463826,-1
1723.5116,1388.3716,99.8244,28.073,102.9776,54212.7785,7213,4.2391,0.3273,17.8075,1,29108,0.5832,5542.3973,123934.2266,0.000156601,1
3514.3826,1171.8119,109.5167,5.5271,397.5976,43049.4278,9725,2.2266,0.8965,7.5767,1,16225,0.2362,5940.5736,83721.3505,-0.018992682,-1
3991.4006,2767.0469,154.286,91.5891,219.8784,19005.007,5398,1.5511,0.7941,71.9375,1,29969,0.9093,8726.1766,26372.5699,-0.03182836,-1
1803.9464,3128.643,22.4894,79.2961,265.0216,22417.8017,5816,1.6719,0.3728,38.1532,1,16004,0.4091,7351.5235,149010.7967,0.023977722,1
3003.6785,2387.6659,101.6306,96.4534,94.2392,4162.6938,2769,0.9343,0.922,43.6369,0,8411,0.5071,8752.3423,141310.393,-0.04375063,-1
2982.9148,2123.234,169.6838,28.3514,376.4737,12273.0241,1667,2.3522,0.0177,58.1672,1,31801,0.2657,8201.3291,39025.8521,-0.033988018,-1
3567.384,713.8113,85.4565,47.7395,183.4763,44544.2893,3795,3.2732,0.7377,60.4429,0,17204,0.4031,3483.662,9581.2773,0.012913493971025147,1
2026.4952,2127.4347,237.136,13.5903,125.2335,50486.7277,9319,2.4467,0.9986,54.1228,0,36867,0.8046,2509.7026,36467.0913,-0.007502944,-1
3511.7708,651.3035,230.2395,61.3805,304.9418,27195.9184,7579,4.7779,0.6201,6.1229,0,32056,0.1393,49.7869,150918.0589,-0.024843505,-1
3791.3462,4162.9123,224.0402,34.3849,3.7626,839.8937,3961,1.3617,0.1725,55.813,0,25567,0.4774,1726.5666,92143.0831,-0.050473236,-1
3443.9926,1167.426,225.2936,93.3311,119.2083,29912.0573,5858,4.5277,0.2506,87.2756,1,20799,0.5008,7010.1776,23056.5877,-0.025625185,-1
2181.2766,1026.1136,159.8908,54.5671,28.6335,15814.3871,8650,0.2161,0.5651,46.7686,0,18095,0.2703,1226.6222,59104.933,-0.003757677,-1
11.1796,3199.0889,74.8021,47.6138,282.6464,59512.848,9857,0.1467,0.7235,55.7579,1,33662,0.809,6588.2469,62642.4958,-0.021058128,-1
4097.3694,3962.8106,187.7747,31.1131,218.2673,28770.9115,5977,4.1049,0.5064,85.6426,0,20030,0.2408,8370.3474,1385.6139,-0.036046442,-1
3507.8683,237.022,265.626,5.4846,361.8248,5237.4572,4661,2.8568,0.8573,73.7211,1,34207,0.4021,1172.7409,108718.6165,-0.037753744,-1
2529.4952,397.5115,86.5347,55.6255,253.2108,50538.9097,5971,0.6516,0.1537,93.8082,1,10117,0.9922,8104.325,16370.9462,-0.053920568,-1
687.6606,1283.6066,176.0979,87.6947,140.7622,9918.1281,2589,0.5258,0.8566,76.7029,1,34153,0.6578,1377.2996,132058.3469,-0.038956552,-1
32.3288,769.2553,24.6657,57.6267,371.7476,24824.5662,4673,1.0417,0.1185,63.606,0,32252,0.3223,8662.6848,77232.0335,-0.043599275,-1
415.1492,2700.66,86.5949,46.5569,239.7199,16318.368,4662,0.0259,0.8914,91.6815,0,41613,0.5661,4470.6266,36938.7067,0.001839456,1
169.3387,2259.5757,216.2113,97.5544,134.8731,57695.6594,3529,2.8637,0.8209,76.9341,1,17099,0.339,4514.4643,4848.0418,-0.031637974,-1
2592.628,4020.9661,255.6369,32.7626,235.8572,32854.7514,1087,3.8547,0.3881,26.7799,1,9427,0.6428,4530.5455,67097.1842,0.009404358,1
3390.7595,667.2838,67.2168,75.9583,383.6655,11244.8916,5080,4.4928,0.658,59.1403,0,29915,0.4585,582.7014,124703.2098,-0.039053534,-1
529.9429,20.3321,290.1926,20.094,91.4874,6635.1442,9568,2.2155,0.3652,41.7359,0,37253,0.071,7484.5612,63393.8481,-0.032578398,-1
2640.418,702.3811,235.0208,26.7978,114.7574,30037.9872,6471,1.1739,0.6861,13.8548,1,18095,0.1333,749.109,27255.1196,-0.013461361,-1
3305.4034,2625.9536,27.241,68.3063,17.6683,16773.4929,6755,1.8033,0.4742,59.1292,0,34663,0.6633,5041.3832,104433.6083,0.000134863,1
4102.1932,1782.7126,106.1342,43.1613,110.7843,30728.9661,6220,3.6649,0.9049,65.4279,1,14224,0.438,5593.4452,49974.4156,0.003338219,1
3885.8674,1265.8521,278.3171,45.3233,175.6089,502.9999,9786,1.6487,0.2873,80.584,1,14650,0.1242,6977.017,97311.7716,-0.036457378,-1
1801.6937,1046.2011,267.0851,74.658,14.1266,31702.6927,9606,4.5197,0.7999,85.5715,0,10669,0.8129,2418.0911,6695.7517,-0.029968468,-1
357.1592,4121.0818,271.6396,50.1405,166.4441,59934.4356,4702,0.6342,0.5147,45.7036,0,25618,0.613,3285.7936,37999.3906,-0.019874668,-1
3738.955,1751.268,115.399,42.1812,39.0618,37454.2601,7858,3.2717,0.0322,49.305,0,9544,0.7387,4249.7668,25080.627,-0.024410153,-1
3686.0885,1730.6437,251.9817,89.4165,303.7046,46100.6327,4672,2.0275,0.7816,5.8758,0,35663,0.0032,8516.2471,42894.9918,-0.0534636,-1
2572.6911,1418.0709,249.2299,66.1923,47.8846,52751.9958,5169,0.9771,0.7241,22.3589,0,42071,0.1252,7687.8084,155453.3275,-0.047258797,-1
933.4429,536.0072,184.0274,54.8393,322.8834,4796.2522,8647,0.2194,0.9697,43.0078,0,33874,0.3793,5178.1012,99563.4458,-0.026293565,-1
1409.7082,1065.1062,233.9426,46.1549,144.7533,27736.8409,7659,4.6178,0.1942,78.9503,0,40439,0.1304,749.2304,41196.8595,-0.027099122,-1
3783.05,1723.7189,100.5595,13.9973,23.0689,29134.4056,4868,0.7181,0.9424,51.7231,1,21270,0.5555,8870.7542,25932.7063,-0.044485145,-1
3309.3288,1647.1432,83.0966,47.9088,311.5536,34901.1664,9923,0.963,0.8925,50.2863,0,8480,0.5239,8506.7724,46758.2312,0.019762473,1
1827.9773,2007.2246,254.8272,17.2556,347.8276,35114.8614,9797,1.0791,0.129,97.736,1,39700,0.3565,7725.0147,123189.3485,-0.043239416,-1
51.6983,1385.1296,75.323,80.4452,257.8029,6159.2688,5591,0.537,0.4531,17.0782,0,6811,0.4709,6369.2478,14092.6398,-0.013810168,-1
2961.2131,1377.3711,171.6861,24.4725,173.9906,4631.9677,6399,2.5468,0.2126,44.6528,0,17822,0.6041,6951.4716,88964.34,-0.023772584,-1
4027.4859,1880.1817,3.3594,73.6366,33.3748,16503.4255,4154,1.5557,0.8212,55.6204,1,16424,0.6163,5769.7796,7998.9272,-0.026614533,-1
3976.1107,1628.9132,245.6461,79.4852,210.5242,19873.8926,4097,0.1151,0.0304,45.5187,0,28255,0.4289,8643.9673,138796.39,-0.035843023,-1
3923.3189,759.9778,198.3184,63.4062,44.4249,39981.5411,5930,3.7051,0.5964,30.143,1,44078,0.6527,4183.5815,116853.5602,-0.017604319,-1
778.7571,4152.2428,241.3869,1.7521,375.1194,20797.1857,3599,3.3497,0.8086,50.094,0,7588,0.4177,4897.7608,41238.8932,-0.029302609,-1
718.1844,1487.1439,48.4834,64.9155,399.6749,52496.4189,3297,0.5132,0.1115,48.9471,1,20395,0.6388,1215.8199,88794.278,-0.019520923,-1
3164.1563,72.9414,168.2188,5.9413,171.917,38393.067,9384,2.1111,0.522,6.6814,1,32547,0.1937,960.5033,96795.8953,0.002195278,1
207.3254,3687.302,89.4117,6.6329,300.4232,30978.9697,4630,2.8715,0.6964,98.2503,1,29804,0.0454,2314.7587,144860.7851,-0.031150661,-1
3804.1283,803.3164,105.5759,91.5653,55.455,30627.7599,5425,2.1366,0.6027,23.6084,0,32794,0.2374,1840.529,143241.7035,-0.013674382,-1
3821.3238,1219.568,208.6127,68.1497,344.2483,4808.2972,6799,1.7442,0.7451,53.9392,1,20034,0.3052,5173.8114,37352.6562,-0.006116212,-1
1145.9292,2900.8602,252.6992,37.5604,379.8056,60283.6031,7911,2.4423,0.0749,71.3783,1,9595,0.1875,5257.4929,61403.1928,-0.057720901,-1
2013.7856,2826.3439,30.3742,9.9743,83.9891,19741.3808,2767,3.4892,0.5343,43.068,1,40210,0.0587,2759.5891,118147.5115,-0.001517676,-1
4007.6553,4063.4364,231.3521,75.2873,227.9206,45099.5502,3825,2.3483,0.2757,91.4318,0,8328,0.5379,6033.0343,17327.9911,-0.029174006,-1
4151.3707,258.731,212.7355,98.8571,331.7959,13245.0253,7334,2.9533,0.9366,10.5901,1,723,0.2124,1912.8874,48794.5185,-0.042926878,-1
1820.0225,2558.6651,5.5555,60.5425,132.1407,39749.5039,3018,0.194,0.4881,43.86,1,19137,0.6884,4560.367,113199.6345,0.018316424188575542,1
2206.3403,3604.06,291.389,88.8315,142.5243,28090.901,9343,3.6465,0.1795,3.4042,0,32205,0.196,979.9849,58781.9258,-0.015504642,-1
2180.6207,1026.5189,230.574,82.2387,266.1138,2431.3179,2485,0.1967,0.1695,55.6454,1,17357,0.6844,7019.9579,17687.1366,-0.023312393,-1
757.2308,1443.1235,211.8978,40.0908,297.9189,14495.1204,1363,2.3624,0.386,47.0423,0,35344,0.0913,5215.4712,35479.8618,0.012203463,1
398.7236,1921.6911,69.2368,26.7217,177.1865,19406.8172,3255,0.2072,0.5044,11.437,1,21512,0.1608,6381.0483,129408.6529,-0.005832037,-1
213.8064,763.489,195.2375,41.856,205.2396,2006.0943,5066,3.0276,0.9512,59.1829,1,18043,0.1743,5105.357,89018.5021,-0.017612475,-1
1120.2731,3347.0294,106.508,33.9307,103.4487,52143.9128,5319,0.582,0.6401,13.1012,0,12868,0.6431,7651.7084,40342.2807,-0.004346991,-1
489.6861,2890.2681,148.3367,28.7853,130.7344,49668.9013,4468,1.1926,0.2179,79.5279,0,27334,0.3789,6032.1109,84385.7807,0.000663073,1
2679.5508,3707.6007,236.4489,29.8442,210.5695,27122.4895,8037,0.5611,0.8577,98.7069,0,29495,0.228,7218.5041,160261.6186,-0.012630395,-1
1868.6922,2440.2827,168.2634,62.0741,40.2824,56926.7828,8605,4.6159,0.2337,22.0106,0,35156,0.2242,4436.7839,123374.8904,-0.028844126,-1
1810.1004,3868.5651,92.2953,87.7902,213.4774,20056.3443,6272,2.8007,0.8853,67.9023,1,14482,0.9388,8989.4184,34488.9622,-0.001038717,-1
860.6643,427.9661,45.0982,78.287,40.3301,20625.6629,5185,2.5319,0.4925,12.8448,0,20863,0.9139,2697.3641,69644.5236,-0.016328774,-1
2945.9969,2792.2053,268.6132,23.9245,262.4668,46807.2581,4318,2.6451,0.2517,32.0386,0,38805,0.7426,2622.8289,49348.8111,-0.015925833,-1
3711.6155,3140.1696,253.0769,50.8025,296.6267,35160.8849,1270,0.0348,0.1551,80.9621,0,32535,0.5918,3687.6128,107296.0733,-0.024192828,-1
1903.1061,2458.7836,204.9918,24.8858,54.6755,22983.4463,3054,3.0332,0.6592,30.3986,0,20339,0.5574,5847.6457,29780.1528,0.013205149255432147,1
1448.9727,2607.377,176.9319,55.9928,2.1671,11728.3744,7971,1.7782,0.865,22.9141,1,13662,0.7861,2773.2317,946.5737,-0.050153419,-1
2706.076,2768.086,89.5652,6.7158,139.3263,17832.5486,3860,0.0346,0.968,6.0094,0,37007,0.8937,299.2351,164123.3552,-0.061539379,-1
2668.2601,3786.799,121.9734,46.3906,323.569,45055.2375,6398,1.0909,0.824,86.2991,0,43782,0.5744,6336.7586,2394.4661,-0.035383837,-1
1831.6251,3420.5954,117.2216,57.4621,301.697,33586.1364,1813,2.1598,0.657,31.4582,1,14917,0.5707,1248.6574,15538.5574,0.026289736120539364,1
3438.7429,3330.0897,130.1007,20.0624,248.2142,4955.9154,6228,0.3948,0.235,66.4667,0,5425,0.4589,1479.2703,89773.4202,-0.016429337,-1
2399.9527,3193.3895,235.6804,54.9837,131.3871,51118.1209,6665,1.853,0.2071,72.5796,0,19212,0.0453,8857.3443,19864.2605,-0.037994204,-1
2176.9634,4106.9161,164.6914,54.8997,370.4232,42603.2072,8526,2.4052,0.2075,50.7851,0,19428,0.5931,1561.1341,117374.6242,-0.015803491,-1
3697.3851,3129.8843,196.9415,63.4076,279.1897,26639.2054,8502,2.4558,0.097,22.5998,0,3323,0.9491,7880.9999,74918.0889,-0.014336735,-1
3087.5112,4159.8512,232.212,8.1532,87.6126,47142.1036,6866,1.9166,0.3341,65.212,1,42714,0.5298,1479.0864,32797.6432,-0.024067487,-1
1532.0868,1238.7008,18.5411,90.8892,90.5407,27656.5937,5948,0.2042,0.5492,39.842,0,1785,0.7443,2659.4531,5312.6132,-0.0215472,-1
2434.1058,243.9148,228.9608,71.135,15.1461,10043.2461,8215,3.35,0.9006,67.2356,1,29153,0.2292,6840.1752,114712.8651,-0.061245023,-1
423.3237,3659.0307,133.8538,35.439,283.2917,14913.7425,6964,3.9479,0.4253,82.5465,1,5864,0.8799,4558.583,22571.0255,-0.01774002,-1
1516.3351,1152.0761,219.8694,37.6053,43.3737,15349.3656,5858,1.824,0.7577,19.5762,0,935,0.4233,4412.7269,160622.9538,-0.017842992,-1
2020.739,1760.705,212.274,72.3216,325.8073,52437.9377,8717,3.8528,0.9906,63.3931,1,41311,0.3836,4252.0126,79513.3387,-0.025387655,-1
3783.4343,2174.4726,52.8539,16.5801,246.7238,29424.1612,5246,1.1971,0.0306,23.2684,1,40107,0.4232,7429.1212,53529.3282,-0.030380619,-1
2481.1927,2861.8116,172.5431,52.2474,334.7157,8172.8337,7563,1.2783,0.353,15.8251,0,23347,0.9584,1214.5389,62227.9663,-0.016359985,-1
249.9421,3821.6079,197.2324,11.8567,372.1019,4149.2806,4878,1.7265,0.0956,85.5345,0,10842,0.0649,1374.6522,92206.3174,-0.078375951,-1
602.4074,3570.6545,226.4914,66.1436,145.9461,58750.4053,3090,1.5527,0.122,29.1121,1,40097,0.42,4056.8971,162361.5329,-0.030045774,-1
2659.6056,3550.0794,83.5701,45.6517,235.1117,30634.2975,8648,0.6097,0.8505,59.3183,1,11860,0.4478,1941.3678,51807.8349,0.020152316908539525,1
3094.0849,2924.6055,16.6985,47.8502,361.3403,47855.1178,3120,0.4765,0.2653,93.8586,0,333,0.693,1797.1996,15200.2666,-0.036148594,-1
3912.4169,1659.693,84.5869,33.0464,331.0662,35264.5067,4737,0.005,0.9512,70.0864,1,40845,0.4841,3449.0322,92808.5113,-0.020142146,-1
1487.8434,7.8099,283.2267,59.3228,387.056,21327.0702,3777,1.1115,0.5155,41.7624,1,32203,0.1811,6225.5658,28885.3395,-0.043537424,-1
2716.0525,3614.8977,53.1965,5.1736,16.8722,6632.9345,8106,4.0286,0.7302,87.9,0,26952,0.0835,1707.5357,154972.5613,-0.082162423,-1
1575.5392,2606.8451,188.9405,91.6431,98.9466,31392.7765,1761,2.3512,0.8682,12.4258,1,14775,0.5619,5816.0202,105461.1873,0.006853369,1
1485.9967,3539.1525,59.317,67.1296,357.3963,26938.9504,2204,0.8387,0.0599,32.4615,0,26817,0.6168,1791.0627,58003.2962,-0.000848562,-1
3684.5089,3089.2022,150.4076,43.1584,124.8045,9260.684,3191,4.2194,0.7964,64.0977,1,38847,0.4155,4164.5587,156677.5074,-0.007990447,-1
1843.4567,3913.2364,245.1922,75.7376,113.2426,24359.7812,7329,2.9087,0.4204,57.7475,1,15096,0.0867,3704.3565,46480.16,-0.001801551,-1
1194.6894,2259.4064,284.9711,76.1183,300.8219,24525.4848,9972,4.6458,0.3023,52.6303,1,20358,0.9425,8248.8406,8245.9072,-0.027121079,-1
1728.5801,1484.5268,141.7539,75.2151,88.0065,29747.2902,2936,4.3654,0.5043,1.2089,0,4734,0.499,6629.674,115733.8816,-0.00539717,-1
3962.405,986.5626,54.0317,2.6356,147.0533,49645.8808,8140,0.2951,0.6595,72.9057,1,18676,0.867,5270.8664,146139.794,-0.033686193,-1
1022.0169,3335.1922,20.0681,19.2581,228.9184,27899.2526,5483,1.3035,0.0357,44.6839,1,37643,0.9783,6858.9383,25142.1451,-0.035138876,-1
2922.7068,4067.5153,179.9115,79.8108,99.1331,32195.5398,6243,1.0918,0.7697,1.72,0,23591,0.8894,400.7813,44129.3903,-0.042348268,-1
2647.533,2458.0541,56.7985,54.2377,96.8652,36069.6576,1087,3.9303,0.416,75.7924,0,39156,0.3591,7773.7698,3664.9751,-0.027367118,-1
507.6773,966.166,86.5983,6.5388,294.3001,23749.7401,4813,1.3919,0.1852,76.3078,0,7839,0.5237,5196.1482,128625.0066,-0.003032572,-1
2806.3036,2410.4153,170.3449,94.7958,9.0238,20526.6803,4638,1.0614,0.4453,58.3582,0,44209,0.5087,6237.9375,3517.2632,-0.016524548,-1
1208.9777,2611.9813,266.6747,91.5533,118.0236,33456.4649,5376,4.514,0.8551,70.3011,0,11033,0.2248,1970.3184,66078.105,-0.034713774,-1
1645.7284,1350.109,217.6442,69.4546,16.9689,10789.7746,7122,1.8702,0.3268,32.7852,0,7371,0.4463,8106.032,132113.7792,-0.014998667,-1
3072.1775,679.3382,149.9371,76.7843,273.6604,40073.8316,8449,0.737,0.6624,51.31,1,961,0.1381,125.1385,22537.7786,0.002253381,1
786.848,3734.4747,94.08,56.4236,371.8683,18204.3752,6167,2.2648,0.508,82.7474,0,5536,0.9794,6091.7717,12039.1405,-0.040590738,-1
3693.381,195.6048,222.0174,72.9456,290.4418,34844.5156,9657,3.7419,0.9043,99.8564,1,29929,0.0345,8028.2123,33650.3753,-0.046123621,-1
2517.7097,726.7875,237.2573,79.9476,68.2614,17596.8924,9746,2.0837,0.298,21.6245,1,11726,0.2779,7714.7827,26334.718,-0.002945409,-1
2883.0232,2411.5378,251.3331,34.9788,47.8287,56948.9521,7553,2.6517,0.9942,33.3839,0,31022,0.8764,2859.0181,58453.3099,-0.023562945,-1
788.1032,3440.1787,196.0399,63.888,238.2696,6230.38,7067,2.5985,0.1658,56.3078,0,12987,0.9723,8131.1722,146096.5564,-0.033716119,-1
2157.6794,4044.3438,183.2084,75.7012,283.0205,42841.7454,4726,3.4829,0.0325,92.3626,1,1911,0.669,3341.4808,6402.14,-0.048089323,-1
3639.2696,1709.9668,87.7982,5.198,91.6834,9399.125,1225,3.7474,0.7159,10.7798,0,23782,0.969,1987.51,100116.4841,-0.027714931,-1
2549.7267,1170.2268,186.1743,86.1465,220.7324,46055.5534,6502,3.367,0.5869,63.4812,1,35799,0.6058,1322.099,43412.7174,0.009465161,1
141.9338,56.9944,92.7491,11.0879,177.2635,56564.272,6427,0.9217,0.0473,22.7923,1,21563,0.0465,1018.7561,15932.1483,-0.040819161,-1
2232.6296,3643.9299,275.8637,5.1142,325.2647,36295.445,3945,2.2194,0.3763,66.3452,1,3137,0.628,900.8806,16971.0174,-0.033650159,-1
343.8695,2828.0171,73.4031,64.868,207.3221,50949.9721,7415,1.5774,0.3268,54.4666,1,1037,0.0664,1005.8736,105422.2289,-0.023160958,-1
1696.5587,2602.9323,41.0295,86.918,307.9367,11213.8432,3262,3.0503,0.645,64.4425,0,27905,0.1174,335.734,6964.7271,-0.003904381,-1
2729.5799,163.0123,82.3789,78.4333,7.4501,13777.3555,8218,4.4354,0.0136,54.9447,0,10160,0.4067,7268.7378,10695.1862,-0.062676013,-1
159.6441,2940.8067,31.4306,47.0365,288.8116,30220.1034,9230,1.0875,0.1398,92.1838,1,2092,0.9007,7988.022,93038.3892,-0.040979177,-1
730.4346,3807.032,272.7723,18.9336,120.4285,42708.2955,5750,2.7342,0.7961,47.0713,1,24369,0.5545,3358.2087,11503.1821,-0.018821782,-1
3348.4478,3355.1683,183.769,44.9365,4.0716,43553.5465,9669,1.9319,0.5451,87.2344,1,29035,0.3116,7134.7326,26762.7642,-0.047130493,-1
285.6515,526.7969,195.2944,53.8403,289.8445,35328.8283,1249,0.2238,0.0928,60.2286,1,45061,0.5155,1695.902,37303.0747,-0.00017611,-1
863.4864,1291.3306,165.1749,7.7157,211.9267,47387.474,1405,0.4694,0.2185,85.6947,1,9244,0.2654,4139.4361,50756.1316,-0.014225579,-1
2148.9517,2923.9763,130.1444,27.0463,348.1014,10299.735,6847,2.6132,0.5291,18.0741,1,22770,0.2292,8060.1831,71596.7662,-0.007505683,-1
1719.715,2391.1207,179.7274,92.1121,299.9722,11453.8836,6703,1.7167,0.4009,36.1878,0,29934,0.3782,2659.9799,9057.3872,0.011160414077885095,1
3692.4331,978.1042,247.9364,63.8637,80.3722,32520.8847,7275,2.3845,0.828,36.1554,0,34016,0.2847,4563.0148,14041.1677,0.004287664,1
2345.067,3877.9561,57.403,18.4243,258.6086,4386.2623,7518,1.2497,0.2893,43.6312,1,27120,0.2861,1839.5773,28109.3454,-0.017643889,-1
3671.2299,354.8184,187.1526,23.7064,92.2391,30244.0751,7658,2.8233,0.4682,25.1595,1,16394,0.6544,2382.845,143455.0792,0.004257556,1
1530.3569,703.9814,289.7444,54.6107,237.4418,12520.2839,8577,0.5744,0.8387,61.2914,1,9002,0.6486,1152.2873,30856.7848,0.010680025901061874,1
1539.7954,2496.0629,139.7477,68.9473,258.0625,14107.5432,8563,3.0662,0.6298,94.5467,0,11588,0.5144,3914.5029,145219.7899,0.022803032330743267,1
2093.1269,1644.0853,156.5553,18.2581,268.7483,11694.2209,2593,4.1122,0.2283,16.2518,1,42573,0.4389,7615.8316,72016.4316,-0.01798361,-1
3716.2189,2909.2966,207.4384,42.0047,47.6874,53739.9669,7093,3.2655,0.0109,43.4543,0,22376,0.1249,3561.0784,133206.1573,-0.033798889,-1
2600.6622,2985.0566,259.363,58.8829,93.0982,56273.6926,4108,1.51,0.4703,80.9547,0,38463,0.8667,4430.2391,89915.9602,-0.016805117,-1
